GroupID,X,Y,Z
40.0,-241.70204921115678,-81.94394247453883,240.92631074669583
40.0,-257.03390881064416,-83.99578433203948,259.94870877936023
40.0,-252.70356096654288,-87.44640050049821,257.03691178453636
40.0,-251.5595983643183,-87.49806201521096,254.59889856168965
40.0,-257.14076235564295,-87.25079110292006,232.10553241909724
40.0,-261.35470065084286,-88.25993402789771,243.40594676382864
40.0,-261.63182082496536,-88.57920147325113,244.02396521554923
40.0,-262.1192730490314,-88.6273967093846,243.15085186557803
40.0,-260.49340987924626,-89.22586735156942,245.54825761257086
40.0,-259.8942114305594,-86.87816304030382,249.55053859894184
40.0,-258.51044142699516,-90.104919006912,247.47967280019782
40.0,-257.2261322749476,-89.94396487418715,246.94305952635713
40.0,-255.73779481502982,-88.90974892303105,249.17058306767515
40.0,-260.64965465758536,-88.29638713419543,243.5681270585355
40.0,-260.76834223564276,-87.60151830142225,247.17586610924232
40.0,-260.05694742803723,-84.00625342006799,254.6547864573388
40.0,-260.0456917598837,-85.1836929397643,253.74270142204068
40.0,-260.15742125751854,-86.18533400545489,254.1198283373613
40.0,-257.58816304413597,-86.99013572614311,252.6037022768884
40.0,-257.4389416928927,-87.36766281234195,252.41537518358865
40.0,-261.510802439814,-84.8311534155503,221.60116053304284
40.0,-257.38542090501346,-87.7355430587821,219.62653231021903
40.0,-260.93725391066783,-86.5907113392443,225.89672690475413
40.0,-261.34864284830905,-90.23825564200219,226.03798735308317
40.0,-263.90590721254796,-87.90918129871234,232.16568143308882
40.0,-256.9723105460179,-89.41255764053052,225.18463993797323
40.0,-258.476443594662,-86.58007616279845,230.06292425488292
40.0,-258.42269793750273,-86.6094483475138,230.11224053937244
40.0,-265.8798654393582,-94.39090586442974,224.1648044903712
40.0,-262.73307156743425,-93.65443002967154,226.01021375964967
40.0,-255.76465438878768,-84.37832000738649,221.94169757562426
40.0,-258.86051860344196,-85.56616134075922,228.13098437274968
40.0,-262.87977519744976,-86.88992144226297,231.54221558627043
40.0,-265.4689134192075,-87.89750695182913,234.08672997798504
40.0,-268.64480825971077,-88.72385212706304,236.47939623528563
40.0,-262.67294463535126,-87.12154832499036,232.20889783833127
40.0,-262.51899120389396,-87.22950926493533,231.02381306027323
40.0,-263.39800937369466,-88.0895258844908,231.94637022563242
40.0,-262.8939949571851,-87.58986280139193,235.1300384796932
40.0,-262.8900912166693,-87.59366854837567,235.13298538466634
40.0,-262.4247166128573,-87.47979282627621,234.43947074477154
40.0,-248.21374744036478,-86.02726408659649,222.7934122749133
40.0,-282.8713861582419,-90.27200345806372,213.576229341147
40.0,-267.55092428248565,-84.94678032601217,218.24165042996086
40.0,-282.6297625596734,-90.40307269388383,229.57526452348625
40.0,-282.3960873715628,-96.74049664593441,229.71430248805498
40.0,-286.6933698413071,-89.99403604126547,211.88684808287343
41.0,-220.1018929552132,-97.65328896839736,238.54487458293147
41.0,-216.46790422294055,-96.90644343469806,235.0748481955183
41.0,-214.96029852308308,-96.30030827706022,235.91062340002793
41.0,-220.77006966342793,-98.53432622859465,240.62002535019383
41.0,-218.37019577773023,-97.69428575216551,238.03997335367873
41.0,-217.2736166230479,-96.78501878648964,236.57721957015076
41.0,-216.60760104191536,-96.67748989227051,236.22106685487097
41.0,-217.19432159867333,-97.13922997032329,237.00609262702378
41.0,-209.39635644423063,-88.10120426692966,218.07364492028594
41.0,-208.19745389452763,-87.37211985242682,217.21331672570926
41.0,-209.97301623686423,-88.22263583213986,219.2254103259141
41.0,-212.31686357821638,-90.29116512157559,222.0995386666191
41.0,-212.30038828133206,-90.29598227056252,222.1133288571794
41.0,-211.87458363710127,-90.3253115499842,221.06799595152404
41.0,-213.49300715608584,-92.12560320286777,227.20385875837903
41.0,-218.51986641139953,-96.00339169104126,231.03341577780827
41.0,-216.2452711563778,-92.69392450047047,230.51574312152607
41.0,-217.59865610818827,-94.2620630123663,232.90125137531572
41.0,-215.25009419694618,-93.65743607802457,230.90460424081274
41.0,-218.8452844971562,-95.33918637282456,234.31098064666253
41.0,-218.80272663836672,-95.37446662207134,234.33636633831642
41.0,-219.48841693141952,-98.11866998200477,234.78288474837024
41.0,-216.83183179381513,-96.67789079693381,232.70473042250686
42.0,-227.99732785622177,-27.2188235600724,287.18852966853046
42.0,-226.9573182268992,-27.21586281298838,285.80638028071644
42.0,-228.94842023025313,-28.470332056405752,288.05954255929043
42.0,-227.0241480172714,-28.47561233637509,285.43006845388607
42.0,-225.69547155476954,-28.319072945732344,283.5242636745207
42.0,-224.84189174957527,-28.27866729877809,282.51274477135246
42.0,-226.69736225978002,-28.525381462143567,285.11288961222357
42.0,-227.83952945387148,-28.772121205527796,286.2937042119648
42.0,-226.34088081673121,-28.565715876127943,284.4682772183828
42.0,-227.82136119393905,-28.84376958911831,286.30095276031784
42.0,-225.88404351500296,-28.46904240180701,283.67069242049774
42.0,-226.67656056998015,-28.736970798120822,285.39549028715294
42.0,-227.22473562775676,-28.95075660256813,285.38209940669356
42.0,-226.73364096670196,-27.665749574739394,288.1176164256712
42.0,-223.63711982337674,-37.60700045389869,272.98110590542774
42.0,-223.60276751390498,-37.636170067967015,273.00522538977685
42.0,-223.60260701091048,-37.61866080561353,273.0077700808198
42.0,-223.84979083089925,-37.853085483672594,273.65162585725307
42.0,-225.69855150060846,-38.2619847567862,274.9200577611117
42.0,-228.01047845527566,-35.46010348693345,281.2374272035941
42.0,-226.86354078545006,-36.14668358860488,280.193760070082
42.0,-225.32535932833673,-38.07596169199508,278.79495702319036
42.0,-228.44451879421825,-28.658111449279005,286.58868388179985
42.0,-225.07787562123718,-28.3704124767609,282.2199920913192
42.0,-228.6272492201689,-29.4240672734175,286.7447911947283
42.0,-226.29516740894286,-29.492518153277988,283.9634178753252
42.0,-224.97423366681292,-36.48885222788818,275.85778591772555
42.0,-225.36364667270004,-40.699985746417816,276.15386259819644
42.0,-227.17513689343727,-33.2943702805775,282.8768363885325
42.0,-226.8399576494935,-33.57720562131974,282.4533634531958
43.0,-290.05563728750406,-57.05211957645144,215.73525126745332
43.0,-291.87277550246085,-57.942132676929006,217.65828976321885
43.0,-293.3271952255295,-58.77466723491316,218.2639400955557
43.0,-287.9512812384109,-58.65828038566699,214.29112428422053
43.0,-288.3039568977173,-58.17625434330123,218.65381072451967
43.0,-287.0164429451931,-54.75056130732232,219.9924891517409
43.0,-283.31325464444524,-54.100228847120526,216.98735411497822
43.0,-282.63557603990705,-54.19131374348604,218.00940629006269
43.0,-284.14543091965743,-55.07456030909999,218.27435172570125
43.0,-278.40243208289695,-54.42446400834065,214.32024467130896
43.0,-289.8573739599456,-57.817836700397535,223.739946575967
43.0,-285.7587461569493,-55.09266178696825,222.45255472363453
43.0,-284.5023595456462,-55.132534768143245,221.53954538167645
43.0,-282.22800782293433,-54.80969131901505,220.03891581383226
43.0,-290.8920842469691,-61.122367142526244,218.7252462971466
43.0,-280.11739379923796,-53.723648966613126,214.33594203619194
43.0,-280.10279076750817,-53.64050965505591,214.3758455234788
43.0,-289.35296324983545,-57.96017510668558,220.54385714142913
43.0,-287.8104455396598,-58.11181388881526,219.36109858359427
43.0,-281.10834581186793,-52.60047904583277,216.96081428922724
43.0,-281.0409768384909,-53.326125591345864,217.38050046683065
43.0,-282.3927413265543,-54.040928498458676,218.2668397930829
43.0,-283.2497880538471,-54.25811277745487,222.49443158499895
43.0,-285.3774900822641,-54.67510421564801,224.16895448819832
43.0,-287.858440142595,-55.34368039071142,226.13558520370984
43.0,-293.29434194839547,-62.27738406377383,214.78551535406453
43.0,-293.27922860173436,-62.19859700358522,214.82897800864177
43.0,-293.2833669361208,-62.210851284504564,214.81977993599702
43.0,-296.9823344503571,-64.74009621306065,217.13473328556634
43.0,-296.9827695723499,-64.81042738379341,217.113156007923
43.0,-293.0489081397166,-57.895993360787195,216.5936067763185
43.0,-291.62948533860975,-58.82295921795118,216.4817288902555
43.0,-291.1920808305243,-60.07322436631025,216.3292851382667
43.0,-286.05242239468913,-58.283584625823096,212.38472718344627
43.0,-291.21715580123254,-59.442194714800884,216.5411459012475
43.0,-291.2605945099857,-59.43099325138923,216.48579015847673
43.0,-286.02934251309017,-58.36963309416968,212.39217991600674
43.0,-297.5801828132543,-60.89692815357821,220.99088817707295
43.0,-297.573672226413,-60.88119758276599,221.00398887255187
43.0,-285.0310326210596,-58.526284337294435,211.4834982771676
43.0,-285.0198875048752,-58.59127625661078,211.48052305646473
43.0,-292.5318357149708,-60.319686136084684,217.6551884376197
43.0,-293.2160970091569,-60.854994946140415,215.43548987822837
44.0,-278.2341439246497,-98.25499236911861,276.69361458871794
44.0,-277.91088968564645,-98.33394363052865,277.03926584444895
44.0,-278.61185848112206,-98.73120748278009,276.7874044947359
44.0,-268.50285493291864,-96.7751437429206,271.1105763161915
44.0,-282.29662141265317,-99.19761310164348,255.69122840876025
44.0,-280.25850359932826,-99.276724906153,253.82343822261168
44.0,-277.4933911201469,-96.43843628218916,258.23249397379084
44.0,-287.95258092874843,-96.88607049601617,271.12298076184356
44.0,-286.31239356286153,-96.26621966951417,270.2138755434495
44.0,-286.2902971418571,-96.61608073675123,269.99804693887523
44.0,-273.7826720180798,-94.4030634300562,258.6697560984707
44.0,-274.9430188675102,-95.0866773172203,262.7321152176806
44.0,-276.60975165716906,-95.45485219430684,260.0044028180268
44.0,-277.5663891629168,-95.81664859266806,260.79401249814873
44.0,-277.76513919790256,-95.98022094970898,260.6858926232694
44.0,-277.1846343404181,-95.76696276902095,259.9178299281616
44.0,-277.6414918372566,-95.3818456120301,263.6372536007225
44.0,-275.3372682834927,-95.07200287394224,261.56867523036914
44.0,-285.2348768632349,-99.98937657710952,271.980864475319
44.0,-271.12267864914037,-92.81408199413329,265.4551709656003
44.0,-271.5768115766473,-93.08412963722455,265.78262392097156
44.0,-280.99914609745605,-99.95444804651282,275.1975878137508
44.0,-280.8897094411297,-99.32819728786032,275.6255021608911
44.0,-291.45191153550616,-99.5568007772132,257.99049188728054
44.0,-294.76681115760795,-98.75473838323397,264.1727765543703
44.0,-283.6325013533884,-97.71301693003406,253.95117764157933
45.0,-292.58267007880613,-15.762435791324933,283.50587087849334
45.0,-292.3631875275032,-15.775432397775655,283.9676283529137
45.0,-288.8329834372604,-14.417475260551482,283.35422330732774
45.0,-299.9485211152056,-14.282071934531945,299.30741663625105
45.0,-294.86632320250334,-16.116384162607446,293.9588263005507
45.0,-293.21006095560386,-16.393144740279833,281.90888126441286
45.0,-291.6515645966825,-14.983395427255628,284.7780105316707
45.0,-292.7078771436248,-15.729533651743273,284.5863100701586
45.0,-293.90155991439866,-15.969016864080114,287.7432063027553
45.0,-297.681839124812,-15.707090406693949,295.7148914315263
45.0,-295.78362777607157,-15.983553232285988,293.1271784987018
45.0,-296.731915542279,-14.78052723731114,299.09381156164187
45.0,-296.22991653081306,-15.247774606278513,297.4642379051021
45.0,-294.76244602273886,-15.600245496541405,295.8671575062612
46.0,-217.2053391633946,-48.11303159483315,212.66600755196012
46.0,-217.86651758151189,-48.436386338561555,213.6921008329797
46.0,-214.74370582394897,-48.87935856245274,214.3306910831233
46.0,-217.2490373080111,-42.16924192958039,212.04970672278276
46.0,-217.27210968633796,-43.86529693507595,211.3292266845064
46.0,-215.97467350629265,-44.44617887335531,210.2047699163336
46.0,-218.66644626842213,-50.17343588151161,212.80671567304387
46.0,-214.10883849563024,-51.047667684720764,209.66916847420103
46.0,-225.21032578459324,-51.452509925343534,201.4348102907193
46.0,-223.550722695229,-52.51367969932292,200.39509165973556
46.0,-224.04150303948055,-55.990601337824444,200.20566722795732
46.0,-226.3789088307395,-39.31613747364935,204.964551012928
46.0,-222.59197210216686,-43.903348696784796,201.98630963230167
46.0,-226.91312855744016,-36.797147847753045,207.73258798815624
46.0,-225.9906378942851,-37.25263816777675,207.66590095874741
46.0,-224.68130052780245,-49.013066837102585,207.28416402268715
46.0,-220.28693005310745,-51.825694327701726,202.64500296283364
46.0,-220.65748684594269,-52.34724455442324,203.99533722986277
46.0,-221.33292260313135,-52.7293189508636,203.78994096830263
46.0,-224.9432172669445,-42.48010992241128,209.9428971389376
46.0,-223.55862476895607,-44.34300004292464,208.9846529806327
46.0,-219.64120825537336,-50.41164398421816,205.74312750437127
46.0,-218.2501295025887,-54.46766255902038,204.65307534325774
46.0,-218.5915985910136,-49.70176521514805,208.0579625345868
46.0,-218.87943440350358,-50.79358336853622,208.01094892706243
46.0,-220.03454062540678,-57.907593653101905,209.60312112159065
46.0,-218.6841928006735,-58.7609120619236,207.93971369386227
46.0,-219.13969366641146,-59.06079601323228,208.30135281376326
46.0,-221.88163243447542,-44.784692757310275,213.58363644663822
46.0,-219.34029189541383,-50.99292823289151,211.05428266558332
46.0,-217.25127933037194,-50.93558700744155,209.82255068827004
46.0,-218.6985201153784,-51.33475021570291,211.13806084342244
46.0,-219.40010923774238,-52.468988653895636,211.89343497920638
46.0,-217.46434125470532,-54.73097656828956,210.31266154958686
46.0,-221.9048343514288,-51.14451512577299,200.54552571648568
46.0,-223.3189157690802,-48.711461264593815,203.96915422836156
46.0,-224.02582847488722,-49.73107242305715,204.54612943292173
46.0,-224.17075587474076,-50.45864088968115,204.18619038139136
46.0,-221.0365117805585,-53.66917620351869,202.5158140083346
46.0,-218.96595145754574,-55.55091724412946,200.64405908366098
46.0,-221.63463530891866,-46.79084080484402,205.63061116131172
46.0,-218.17067544365148,-54.97588801847687,202.07520214015202
46.0,-219.88167458991032,-55.62466651970799,204.69844763603237
46.0,-222.87805247403458,-45.26875291452282,208.85317228423477
46.0,-222.08841105245273,-45.14555128607148,208.66920955013202
46.0,-225.72658261567446,-45.97841943168717,211.50392893223994
46.0,-221.07723195293875,-45.154696053739904,207.25780031911634
46.0,-222.29018131721088,-47.73332230300475,208.370549048638
46.0,-218.50591094379163,-51.33421239557412,205.57164072086206
46.0,-220.41754644266666,-38.831567796865166,210.243277215675
46.0,-224.90371289587492,-41.49107896705419,213.6172640747419
46.0,-220.52734361336374,-40.96514776567687,210.57696674420103
46.0,-223.6171326643374,-43.85219976423503,213.2769700939076
46.0,-220.30740558330444,-49.79024612564455,213.4375851028167
46.0,-221.37487922532296,-50.34966117855731,214.17199371609854
46.0,-215.37726823994703,-50.68868733724945,209.41271492787342
46.0,-218.40057216194373,-52.16483245620436,211.228934392079
46.0,-216.89018976101025,-51.808650971211385,209.784319139798
46.0,-219.01802872991806,-52.359039047998,212.0059574395019
46.0,-229.57683413268117,-37.99302049026703,201.27875465451723
46.0,-227.43678677049667,-42.81824499900763,201.80410675757943
46.0,-226.60319597099067,-47.70237011623816,201.63236220838567
46.0,-226.78967444832242,-49.92742731700233,201.0528427882775
46.0,-227.17365665868263,-51.50004750874885,201.25237314716216
47.0,-277.4426191032735,-59.78950230831327,298.79866893133044
47.0,-277.7929939726707,-52.04437716621581,296.25074233930127
47.0,-281.96526414295664,-45.99191812919268,291.3484402479906
47.0,-287.95144181433,-60.30675030295319,288.6045550735927
47.0,-285.27279376972376,-57.97993190539103,291.3252361535022
47.0,-284.0182377333521,-58.08936608150719,289.73010248743185
47.0,-285.0244130028178,-58.374290099417316,289.75903615221506
47.0,-282.4793536025497,-48.99206653572712,290.06699028822374
48.0,-203.46328246119072,-7.352964577354938,288.23587064891
48.0,-217.39583232795036,-4.871987094803866,270.77912848020674
48.0,-216.45433380044187,-5.307919151861587,270.8605224059354
48.0,-216.90229233133041,-2.829960171185286,275.2451651282586
48.0,-218.3804579010225,-5.684094019912024,277.07479235836564
48.0,-217.37821405785888,-6.873311618228257,275.3893326724459
48.0,-214.68150658779174,-6.804713522982684,272.43148639114116
48.0,-214.18471426835822,-6.7872623003600525,272.58301018175285
48.0,-217.43612204810023,-7.028200366361582,275.60784962690946
48.0,-201.38277704798463,-3.165747254072578,258.58754018258895
48.0,-216.33642188278702,-4.189019922465234,277.7759862233698
48.0,-213.2751409188084,-5.609860846733876,274.60699934747544
48.0,-213.51522558555519,-6.594377274879157,274.1284664227992
48.0,-209.99738978038963,-3.4696203568447452,273.25926816228775
48.0,-213.60710481770968,-4.222664999019249,278.0674301013294
48.0,-220.1254064201444,-5.227500565543605,287.70949085642064
48.0,-210.1902387018022,-7.355448352736858,275.18349136560875
48.0,-213.7255374160304,-7.565954989887343,280.1634884357454
48.0,-204.85778420287318,-2.551479556485554,271.5923398988506
48.0,-207.17211331702845,-3.8243035084507193,274.1690365609609
48.0,-205.4674903920066,-4.008787177756145,272.3121168994961
48.0,-206.80950452521415,-4.204577474412398,274.0776989740864
48.0,-208.64454758999335,-4.21800564351707,276.4835582535866
48.0,-217.1996463503104,-9.090262968800612,291.82218244368835
48.0,-214.6173982235723,-3.9942447057384123,277.031938964611
48.0,-215.08550181743118,-4.188281562217295,279.69980629838454
48.0,-220.6185974893541,-4.393307759065143,286.2873285600882
48.0,-202.12142016222467,-4.578993403799872,262.7869681421134
48.0,-202.57061895276087,-4.643760470615948,262.3341898426974
48.0,-214.31419832635484,-6.266734019211032,277.5800273796963
48.0,-211.19107607192024,-7.242528204859927,274.90256908194254
48.0,-212.55241908197596,-7.351122828444785,276.0908905400707
48.0,-205.51679509521398,-3.703402042691953,270.3499175410348
48.0,-220.57206889300426,-5.015486763116143,289.3688780978868
48.0,-218.70761437886685,-6.082329089288323,288.88005714783293
48.0,-210.54617664761938,-8.59697197614385,276.86921047960726
48.0,-207.60756947149827,-5.736196715578207,276.5728638785169
48.0,-211.10431021071417,-6.744933560940159,282.90696506104223
48.0,-217.5825750117318,-7.988847678640451,290.36690041190985
48.0,-217.4270078357482,-8.36429846961453,291.4393415843457
48.0,-212.6478262994018,-6.381236780883766,288.055566539148
48.0,-220.96352864467272,-0.28389763984389815,252.9247100490929
48.0,-220.89560059011205,-2.5008738366915604,254.633541990209
48.0,-225.434784059829,-4.1586064374891425,259.22869057832685
48.0,-223.3119322084362,-4.193156053819105,256.3427658620389
48.0,-229.8725238471422,-2.7721499311490634,268.1937169700544
48.0,-229.01434732072119,-3.037193720153345,266.4213396496686
48.0,-224.48118445768114,-3.6082806431285763,262.7445677416657
48.0,-228.1692408468423,-5.56991085513036,266.9741992528531
48.0,-226.6716988852864,-6.657605427931486,268.94789697912586
48.0,-217.61342017416675,-3.604521803042569,262.0980861122152
48.0,-218.71720883713618,-3.619686876459244,263.8538549588733
48.0,-219.5817350480345,-6.477414104135614,264.6640747622641
48.0,-218.76851613201424,-6.4754921338332005,263.31749806870823
48.0,-218.15993033745107,-2.56911769978337,265.46665569062196
48.0,-206.19329286279282,-5.65613362819102,252.72736089035016
48.0,-206.18483696619194,-5.729114231477015,252.73261575659402
48.0,-226.55245067591815,-3.7319577813351885,279.9128608461308
48.0,-216.76406419163195,-3.853454821947181,267.8622203355495
48.0,-225.24019435223678,-3.697466439418841,256.7228093458221
48.0,-227.2244573961674,-3.862553314160712,258.67997323853405
48.0,-225.47967708417136,-3.940207312656891,257.52054388598685
48.0,-218.60365406131012,-3.932310133265891,261.51277128802656
48.0,-218.63429521618784,-3.9597027630742816,261.486741323597
48.0,-211.2938210431788,-7.548860206488858,252.72294984883882
48.0,-216.73184915007656,-1.0324079096129561,261.47199255431235
48.0,-216.8365514690184,-1.815954521771301,263.2424520095766
48.0,-216.67750878075014,-2.061185035262033,263.1657137513888
48.0,-216.66867178909945,-2.2478750413856265,263.16335516454046
48.0,-216.4422639858867,-3.6787347360042584,267.0519620447488
48.0,-207.69261790511808,-5.29633897437184,255.3537622721118
48.0,-201.6974665344869,-6.586880836352121,279.246697647563
48.0,-200.73067968689196,-6.623612590395938,283.5871887749832
48.0,-200.13778325061477,-6.6538749022612285,282.3227283879733
48.0,-200.1746495687528,-7.845335840825684,287.0080979835966
48.0,-202.06385789364603,-6.840125880679735,294.76650488691837
48.0,-219.0726033281436,-0.3721209304359053,241.2280209243758
48.0,-227.10622186450544,-0.3790413638387405,250.05344490068742
48.0,-218.17037403134952,-0.49623884156754666,239.6136099959769
48.0,-225.92543897610364,-3.480808467830478,239.5625566018641
48.0,-224.04990444514974,-2.08771637085587,241.24926193461903
48.0,-221.24135794224938,-0.4291677830567149,241.44567779486908
48.0,-220.50844460037445,-0.40342856686770473,241.5130586920893
48.0,-227.81198203349084,-5.9857198981891475,257.49435772007854
48.0,-225.7907608447951,-4.112990470201428,238.09918710672724
48.0,-221.86271812791125,-2.5713785285272808,241.08526173348127
48.0,-222.2903809796105,-2.7070759409550695,241.30678104789416
48.0,-224.45763012758437,-2.768490940266123,250.8034489014446
48.0,-227.15124362541002,-3.500750653638296,257.3041536934633
48.0,-225.64644987553712,-4.099855130347679,255.9860856840325
49.0,-221.26679209831232,-37.848965580509116,215.94729404872638
49.0,-222.54495381159452,-46.87444680404356,217.7031588598147
49.0,-222.35712581353275,-48.35934596014066,218.4707392962122
49.0,-222.34611259522785,-48.40126307108676,218.4726656066956
49.0,-222.38757302277597,-48.39902821420539,218.43095729163798
49.0,-220.64394061668239,-51.41065195353313,220.08947032865123
49.0,-220.51814312896215,-56.25716196563716,221.0532173672312
49.0,-222.83313762896344,-34.565448757375314,215.645908120846
49.0,-222.37271312477515,-34.4515743030907,215.20249380699482
49.0,-222.10299477855733,-39.134895058992825,215.43597132233884
49.0,-221.72009940266344,-39.8906884335045,215.51121771861435
49.0,-221.66765383568045,-39.91151269242002,215.56130650692768
49.0,-221.3628040256093,-40.42717574972636,215.87934904649728
49.0,-221.32819707323014,-40.45595233013658,215.90943932884014
49.0,-222.3056750358993,-42.22988215849069,216.37592432988976
49.0,-221.24704056594197,-44.26246963363045,216.1163727336653
49.0,-220.80820572625584,-43.49870260082379,217.59994031443046
49.0,-222.86134333555887,-48.057150012575406,219.7236202270993
49.0,-222.60184166498962,-49.47985108532042,219.81437057219972
49.0,-221.3172752230416,-50.32481241303874,218.9908813502794
49.0,-221.72354973331605,-50.563294831374115,218.83834829416713
49.0,-221.6650208219484,-50.5816270143098,218.89339763285778
49.0,-221.54837742149127,-50.834126284041766,218.78289377435502
49.0,-220.52398437615832,-54.56758954861723,221.61251629970312
49.0,-221.55215072681548,-54.87984850520629,222.2798730735258
49.0,-220.5012000057235,-59.65471451025582,222.8085686928978
49.0,-223.78463216469484,-25.44944643799719,210.7418927331469
49.0,-222.52682644590027,-31.671411673970226,213.16450183860314
49.0,-222.54687143615254,-31.675213112817683,213.1430095917854
49.0,-223.56909928708995,-31.672511311409384,213.04992893875362
49.0,-223.25470267737316,-31.391763140082933,213.42632554425484
49.0,-224.23555040711904,-33.16442754732841,213.96746189101944
49.0,-224.49335988247893,-33.37961051384717,214.6964438894733
49.0,-224.29340959802786,-27.939524925660276,212.80463502502607
49.0,-221.53335380991447,-35.40433741791143,213.40747752819266
49.0,-220.46766684554206,-35.66333275104114,213.00180260204138
49.0,-221.16110577789297,-35.737509615216645,213.66924984201026
49.0,-221.53466159635857,-35.77268645366125,213.2468513189564
49.0,-224.43775769377027,-37.011385977651784,216.8024092198415
49.0,-223.9625773516862,-38.28281697959601,216.6207384842337
50.0,-230.76846475900243,-18.699342417042477,210.31157730618193
50.0,-228.7598207996337,-17.56705720056691,211.28680307785376
50.0,-226.21622944950002,-17.79078816089625,207.94136507980735
50.0,-227.2325824235507,-18.03796146867248,209.89489776706728
50.0,-234.7191167830209,-21.19947630401777,216.3877507697269
50.0,-230.1147574322909,-21.55918901582844,212.59937661735339
50.0,-235.93773562069177,-23.169879270274,218.38928754474813
50.0,-227.9954352520166,-22.75826791429073,211.13529613026236
50.0,-228.4201664212892,-22.825628541243827,211.73967324826287
50.0,-228.82250860902545,-22.98695661578592,211.8782302358
50.0,-236.87658076330158,-24.267092552907197,219.66725966184134
50.0,-228.13577481454334,-23.916346864526016,211.21281861951647
50.0,-228.6756144630395,-24.08093331712762,214.2584165494579
50.0,-232.8904967265322,-24.97816827809231,218.66609896183033
50.0,-231.0867150802813,-25.34224388397592,216.765581693721
50.0,-233.3897847934075,-26.202531810543043,218.76188033635296
50.0,-229.7156088956324,-25.553655496173963,215.6727175361787
50.0,-237.6877586787626,-26.638463139421063,222.62492525483546
50.0,-233.8504748411083,-26.31787883687523,219.68243022700756
50.0,-227.86331728896806,-25.64118479814229,213.94009438287662
50.0,-235.08817605499647,-26.586167233902803,221.31694587562677
50.0,-232.68309420126133,-26.56629123153621,218.0823082296499
50.0,-228.8380198267481,-26.76148654679642,215.49614241756458
50.0,-230.9020269200777,-27.00090383245347,217.60514961061162
50.0,-228.84837717954616,-26.81105659399891,215.47898130415032
50.0,-234.7131317968473,-28.28852994547488,219.84625074507937
50.0,-232.44030125958716,-28.091271295585052,218.02127376051004
50.0,-232.55466409860878,-28.184377691669834,219.11821400801742
50.0,-232.5391111301371,-28.24798841397359,219.12652873469375
50.0,-235.95119707297812,-28.78272608608792,221.55863434773025
50.0,-234.60820392557858,-17.90301441382824,215.3674626517708
50.0,-231.04518525564444,-18.295219810004397,211.2632141116104
50.0,-225.42147423714877,-17.998678787539948,206.80002673287385
50.0,-228.31649342689153,-18.45134148039064,209.60858937836642
50.0,-235.38492985942122,-19.048371517876372,216.33219442641018
50.0,-226.1260874848074,-18.405924922086932,207.51836878313475
50.0,-232.1755260662359,-19.24963488502421,212.93215116313723
50.0,-232.16918906277826,-19.25130442161279,212.9389097236566
50.0,-229.89388552304558,-18.906790006753088,210.71054491580202
50.0,-235.58330791614182,-20.412514570919,216.21098847773774
50.0,-234.10788792211412,-20.445757748859712,213.996228333963
50.0,-234.18848775971554,-21.37814328847213,215.05827920688793
50.0,-232.2049176229621,-21.224951550281475,215.64396624597282
50.0,-227.62370710519363,-22.524832877714715,211.51906710785016
50.0,-228.32072587859665,-22.94338426742366,212.52273842353497
50.0,-230.42606905922972,-25.501801247957946,214.9879464807603
50.0,-228.21594101232577,-24.936543311101364,215.22576479831488
50.0,-233.22724130118476,-27.073968476715763,220.2499101676947
50.0,-235.3293487957208,-27.57361824065609,221.8877133112837
50.0,-232.15062772844053,-28.84254880400331,219.73992385413663
50.0,-229.56898069895962,-28.983049413845386,217.88969778759918
51.0,-241.424308807473,-90.5269321311986,286.7436476570573
51.0,-240.20205476885482,-91.31874760885181,284.75716090703827
51.0,-245.09370903136693,-89.50026830260364,293.74351591446856
51.0,-241.87132074618938,-90.46762680111404,284.7366267003694
51.0,-244.14172712828073,-91.48561098030089,287.7408336375234
51.0,-244.28821196876356,-91.92640614124782,288.32162897433477
51.0,-243.95891858029418,-88.73602783209533,291.8026534059
51.0,-244.15759970998556,-89.587478920399,291.04894990485695
51.0,-242.8372376021141,-87.68204016924749,293.95806748580424
51.0,-247.05256673233026,-97.77744424524786,279.6252255138911
51.0,-244.49797444167842,-94.66472927129173,280.71157363123046
51.0,-244.3864590865659,-94.67787479477543,280.12691412570007
51.0,-244.64643322875855,-96.05474961222191,281.1667187063325
51.0,-243.97227811446362,-96.60020981506851,279.9435912169018
51.0,-244.1734431502406,-97.2085848583357,279.8342130332992
51.0,-242.41272919582693,-93.41254096639166,282.36124775007784
51.0,-246.21693635839154,-94.87616550027643,286.8686763405666
51.0,-242.14050588144116,-93.40980294445747,281.57558586440507
51.0,-239.96259893150972,-92.8181199570492,278.80938441655337
51.0,-244.0923083484515,-94.11873319573107,283.4242478737321
51.0,-244.03365238984355,-95.27771046133911,284.67265082711003
51.0,-239.89476306886948,-94.71354184430444,279.3783391596174
51.0,-242.07934350492584,-95.6554712159253,282.07958376332573
51.0,-242.0377980783265,-95.6948558863577,282.1018754983599
51.0,-243.6896665708702,-96.43659458601336,283.8776099891247
51.0,-238.88486600782582,-94.61898832950621,278.65604799931094
51.0,-238.78322158177528,-94.88633922470768,277.59240533243207
51.0,-248.39202008115493,-98.75503497345183,278.3331684176941
51.0,-244.74871971495307,-97.33508739531015,279.3881473469838
51.0,-244.4090032006351,-96.604578163036,281.69542317680015
